case,cores,candidate,operation,makespan,added_copy_bytes,cache_hit_rate,accepted
case_072,2,baseline_a_problem2_plan,problem2_plan,11973525,148672560,0.11844209930733761,True
case_072,3,baseline_a_problem2_plan,problem2_plan,8144722,219517292,0.12487127350381463,True
case_072,4,baseline_a_problem2_plan,problem2_plan,6236802,150450224,0.20229084974678055,True
case_072,5,baseline_a_problem2_plan,problem2_plan,4765197,130777776,0.3053433229119721,True
case_073,1,baseline_a_problem2_plan,problem2_plan,10081626,141570432,0.0,True
case_073,2,baseline_a_problem2_plan,problem2_plan,5505050,100529024,0.09340268867086483,True
case_073,2,private_cache_affinity,private_cache_affinity,5935395,102097280,0.06710998337562342,False
case_073,2,l2_scatter_0,l2_scatter,6135859,105884544,0.06410743696946662,False
case_073,2,adaptive_partition_l2,adaptive_partition,6135859,105876352,0.06410984359675838,False
case_073,3,baseline_a_problem2_plan,problem2_plan,3826011,132847872,0.24703704854354308,True
case_073,3,direct_affinity,direct_affinity,3839747,129783552,0.21526538810006826,False
case_073,3,private_cache_affinity,private_cache_affinity,6993788,139430912,0.05266620296618726,False
case_073,3,l2_scatter_0,l2_scatter,7287415,141072384,0.0723220333115257,False
case_073,3,fifo_reuse_reorder,reuse_window_reorder,7183045,142712064,0.07316752054081524,False
case_073,3,adaptive_partition_l2,adaptive_partition,4135568,108783872,0.2630664780828272,False
case_073,4,baseline_a_problem2_plan,problem2_plan,3076967,97942144,0.26125526133518034,True
case_073,4,private_cache_affinity,private_cache_affinity,3732492,100333696,0.25504339550629745,False
case_073,4,l2_scatter_0,l2_scatter,3605215,99325568,0.2620853199184092,False
case_073,4,l2_scatter_1,l2_scatter,3611041,99325568,0.25055248964472976,False
case_073,4,fifo_reuse_reorder,reuse_window_reorder,3605215,99326080,0.26208466397701446,False
case_073,4,adaptive_partition_l2,adaptive_partition,3513013,100003968,0.2642351718513804,False
case_073,5,baseline_a_problem2_plan,problem2_plan,2771404,101126144,0.2063128850875888,True
case_073,5,private_cache_affinity,private_cache_affinity,3374984,103399424,0.24178132877693082,False
case_073,5,l2_scatter_0,l2_scatter,3151067,102960128,0.1417681140157442,False
case_073,5,l2_scatter_1,l2_scatter,3151067,102960128,0.1417681140157442,False
case_073,5,fifo_reuse_reorder,reuse_window_reorder,3109904,102961152,0.1847635779697901,False
case_073,5,adaptive_partition_l2,adaptive_partition,2951697,103172096,0.2692360102018052,False
case_074,1,baseline_a_problem2_plan,problem2_plan,1678120,6070280,0.16680485013829857,True
case_074,2,baseline_a_problem2_plan,problem2_plan,831632,7200768,0.2104076252874656,True
case_074,2,direct_affinity,direct_affinity,831632,7200768,0.2104076252874656,False
case_074,2,adaptive_partition_l2,adaptive_partition,851248,11751832,0.24783676417225514,False
case_074,3,baseline_a_problem2_plan,problem2_plan,553308,7868428,0.38023116957570824,True
case_074,3,direct_affinity,direct_affinity,565493,7667716,0.40157389081853334,False
case_074,3,l2_scatter_0,l2_scatter,558194,7868428,0.3872659738231774,False
case_074,3,fifo_reuse_reorder,reuse_window_reorder,558046,7868428,0.3886729346726712,False
case_074,3,adaptive_partition_l2,adaptive_partition,565939,9261268,0.16412011594973863,False
case_074,4,baseline_a_problem2_plan,problem2_plan,421733,7303220,0.5423193494052104,True
case_074,4,direct_affinity,direct_affinity,415062,7626802,0.5330330146973992,True
case_074,4,private_cache_affinity,private_cache_affinity,430085,6262822,0.5029719888803476,False
case_074,4,l2_scatter_0,l2_scatter,476756,7581748,0.42578570737043264,False
case_074,4,l2_scatter_1,l2_scatter,430025,7614516,0.4990650887422978,False
case_074,4,fifo_reuse_reorder,reuse_window_reorder,422964,7630900,0.5720132309040541,False
case_074,4,adaptive_partition_l2,adaptive_partition,427695,15417824,0.3861637472966044,False
case_074,5,baseline_a_problem2_plan,problem2_plan,343554,7983104,0.3187036337847077,True
case_074,5,direct_affinity,direct_affinity,347381,9486336,0.44410049346777986,False
case_074,5,private_cache_affinity,private_cache_affinity,348423,6193152,0.42851170467922367,False
case_074,5,l2_scatter_0,l2_scatter,355939,8105984,0.40261897307978445,False
case_074,5,l2_scatter_1,l2_scatter,355979,8118272,0.38911767218100535,False
case_074,5,adaptive_partition_l2,adaptive_partition,352757,13275680,0.3321663080029817,False
case_075,1,baseline_a_problem2_plan,problem2_plan,1441809,0,0.0,True
case_075,2,baseline_a_problem2_plan,problem2_plan,724065,2777222,0.12980929755082776,True
case_075,2,private_cache_affinity,private_cache_affinity,747369,2476038,0.16122268947456345,False
case_075,2,l2_scatter_0,l2_scatter,723990,2777222,0.12980929755082776,True
case_075,2,l2_scatter_1,l2_scatter,725334,2746630,0.13037357096006702,False
case_075,2,adaptive_partition_l2,adaptive_partition,742145,2480134,0.15119106923146175,False
case_075,3,baseline_a_problem2_plan,problem2_plan,482103,4925452,0.3232919048731055,True
case_075,3,direct_affinity,direct_affinity,481694,4966028,0.32209251580607007,True
case_075,3,private_cache_affinity,private_cache_affinity,480999,4941452,0.31995122970296785,True
case_075,3,l2_scatter_0,l2_scatter,533653,4925452,0.2731313021485222,False
case_075,3,adaptive_partition_l2,adaptive_partition,536976,4966028,0.3066363410553426,False
case_075,4,baseline_a_problem2_plan,problem2_plan,389014,4852784,0.45190341059104006,True
case_075,4,direct_affinity,direct_affinity,389818,4609710,0.4558650366135864,False
case_075,4,l2_scatter_0,l2_scatter,402029,4869424,0.44519567195794973,False
case_075,4,fifo_reuse_reorder,reuse_window_reorder,392516,4852784,0.45530793887964266,False
case_075,4,adaptive_partition_l2,adaptive_partition,394869,4869168,0.4510805872321182,False
case_075,5,baseline_a_problem2_plan,problem2_plan,322387,5507508,0.27006620234424417,True
case_075,5,direct_affinity,direct_affinity,323112,5507508,0.27278204587448956,False
case_075,5,private_cache_affinity,private_cache_affinity,326025,5547512,0.332832563631755,False
case_075,5,l2_scatter_0,l2_scatter,334979,5573172,0.286699842363923,False
case_075,5,l2_scatter_1,l2_scatter,358351,5704500,0.3094432049020478,False
case_075,5,fifo_reuse_reorder,reuse_window_reorder,323112,5507508,0.27278204587448956,False
case_075,5,adaptive_partition_l2,adaptive_partition,326227,5547512,0.3331118600230492,False
case_076,1,baseline_a_problem2_plan,problem2_plan,6183098,28280832,0.13357661937269952,True
case_076,2,baseline_a_problem2_plan,problem2_plan,3083890,15496196,0.28006906017347705,True
case_076,3,baseline_a_problem2_plan,problem2_plan,2050955,20953480,0.4192148274192159,True
case_076,4,baseline_a_problem2_plan,problem2_plan,1536520,25074700,0.5196220546911233,True
case_076,5,baseline_a_problem2_plan,problem2_plan,1227382,27101580,0.6133762152046061,True
case_077,1,baseline_a_problem2_plan,problem2_plan,495320,0,0.0,True
case_077,2,baseline_a_problem2_plan,problem2_plan,250514,1516588,0.11058955917863385,True
case_077,2,private_cache_affinity,private_cache_affinity,253314,1546476,0.10970123906837821,False
case_077,2,l2_scatter_0,l2_scatter,252846,1516588,0.11058955917863385,False
case_077,2,l2_scatter_1,l2_scatter,252652,1483820,0.10270071555176262,False
case_077,2,fifo_reuse_reorder,reuse_window_reorder,252846,1516588,0.11058955917863385,False
case_077,2,adaptive_partition_l2,adaptive_partition,253682,1374892,0.11126710564596418,False
case_077,3,baseline_a_problem2_plan,problem2_plan,172008,2407302,0.14655098316921175,True
case_077,3,direct_affinity,direct_affinity,175475,2090710,0.13404506617572112,False
case_077,3,private_cache_affinity,private_cache_affinity,180718,1984118,0.10887478330984057,False
case_077,3,l2_scatter_0,l2_scatter,179149,2407302,0.09830487689375794,False
case_077,3,l2_scatter_1,l2_scatter,177338,2407302,0.09840999062188457,False
case_077,3,fifo_reuse_reorder,reuse_window_reorder,179149,2407302,0.09830487689375794,False
case_077,3,adaptive_partition_l2,adaptive_partition,176514,2439124,0.12387529024767802,False
case_077,4,baseline_a_problem2_plan,problem2_plan,129072,2672898,0.08719872639792357,True
case_077,4,direct_affinity,direct_affinity,128889,2697438,0.11250551456960955,True
case_077,4,private_cache_affinity,private_cache_affinity,129172,2721310,0.1117455362245534,False
case_077,4,l2_scatter_0,l2_scatter,133365,2664706,0.14634081562401866,False
case_077,4,l2_scatter_1,l2_scatter,133365,2631938,0.14696780543830096,False
case_077,4,fifo_reuse_reorder,reuse_window_reorder,131433,2672898,0.11798577561043691,False
case_077,4,adaptive_partition_l2,adaptive_partition,129172,2721310,0.1129371520898015,False
case_077,5,baseline_a_problem2_plan,problem2_plan,107026,2854170,0.08823504270710823,True
case_077,5,direct_affinity,direct_affinity,107341,2889736,0.09415664351686692,False
case_077,5,private_cache_affinity,private_cache_affinity,108689,2958808,0.102908288557581,False
case_077,5,l2_scatter_0,l2_scatter,115259,2886938,0.15627668103342512,False
case_077,5,l2_scatter_1,l2_scatter,116929,2870554,0.13427836668130214,False
case_077,5,fifo_reuse_reorder,reuse_window_reorder,113064,2854170,0.1367431977107562,False
case_077,5,adaptive_partition_l2,adaptive_partition,109160,2817384,0.12219458334390944,False
case_078,1,baseline_a_problem2_plan,problem2_plan,2296143,12644568,0.0,True
case_078,2,baseline_a_problem2_plan,problem2_plan,1054712,3610752,0.18884818884818885,True
case_078,2,private_cache_affinity,private_cache_affinity,1055188,3788928,0.21171823568136933,False
case_078,3,baseline_a_problem2_plan,problem2_plan,702157,6705408,0.5310625960251771,True
case_078,3,direct_affinity,direct_affinity,699477,6177024,0.5006766637590435,True
case_078,3,private_cache_affinity,private_cache_affinity,708613,6427392,0.42108882159979816,False
case_078,3,l2_scatter_0,l2_scatter,709568,6702336,0.5311678976850246,False
case_078,3,fifo_reuse_reorder,reuse_window_reorder,709568,6705408,0.5310625960251771,False
case_078,3,adaptive_partition_l2,adaptive_partition,707501,6167808,0.5022430302407969,False
case_078,4,baseline_a_problem2_plan,problem2_plan,564504,6445440,0.0,True
case_078,5,baseline_a_problem2_plan,problem2_plan,459882,11899392,0.26040802213001385,True
case_078,5,direct_affinity,direct_affinity,430874,11493888,0.5075003124316556,True
case_078,5,private_cache_affinity,private_cache_affinity,466659,11490816,0.27171085523232197,False
case_078,5,l2_scatter_0,l2_scatter,459870,11896320,0.2869993237219883,False
case_078,5,l2_scatter_1,l2_scatter,459831,11893248,0.2870346173947797,False
case_078,5,adaptive_partition_l2,adaptive_partition,484132,11793408,0.19958059388214958,False
case_079,1,baseline_a_problem2_plan,problem2_plan,31052251,32448512,0.0,True
case_079,2,baseline_a_problem2_plan,problem2_plan,15121479,93573120,0.05137519460300986,True
case_079,3,baseline_a_problem2_plan,problem2_plan,10350887,211304448,0.020054347826086956,True
case_079,4,baseline_a_problem2_plan,problem2_plan,7635624,30445568,0.0,True
case_079,5,baseline_a_problem2_plan,problem2_plan,6074279,47542272,0.2361814831874712,True
case_080,1,baseline_a_problem2_plan,problem2_plan,291826,548864,0.1686143572621035,True
case_080,2,baseline_a_problem2_plan,problem2_plan,145224,1331200,0.24965893587994542,True
case_080,2,direct_affinity,direct_affinity,145224,1781760,0.34269005847953216,False
case_080,2,l2_scatter_0,l2_scatter,145224,1355776,0.19891745602165087,False
case_080,2,l2_scatter_1,l2_scatter,145224,1331200,0.19645293315143247,False
case_080,2,adaptive_partition_l2,adaptive_partition,145224,1781760,0.2807017543859649,False
case_080,3,baseline_a_problem2_plan,problem2_plan,97525,1376256,0.11715481171548117,True
case_080,3,direct_affinity,direct_affinity,97944,1376256,0.12552301255230125,False
case_080,3,l2_scatter_0,l2_scatter,98941,1376256,0.14783821478382148,False
case_080,3,l2_scatter_1,l2_scatter,99607,1388544,0.15416666666666667,False
case_080,4,baseline_a_problem2_plan,problem2_plan,74545,3362816,0.4439799331103679,True
case_080,4,direct_affinity,direct_affinity,74736,4263936,0.5185964912280702,False
case_080,4,l2_scatter_0,l2_scatter,74946,3334144,0.37363560033585225,False
case_080,4,l2_scatter_1,l2_scatter,76282,3362816,0.34364548494983277,False
case_080,4,adaptive_partition_l2,adaptive_partition,75787,4263936,0.38105263157894737,False
case_080,5,baseline_a_problem2_plan,problem2_plan,64117,3178496,0.361518550474547,True
case_080,5,direct_affinity,direct_affinity,69454,4980736,0.43947858472998136,False
case_080,5,l2_scatter_0,l2_scatter,64510,3194880,0.3015463917525773,False
case_080,5,l2_scatter_1,l2_scatter,65725,3207168,0.2869415807560137,False
case_080,5,fifo_reuse_reorder,reuse_window_reorder,65410,3178496,0.29508196721311475,False
case_080,5,adaptive_partition_l2,adaptive_partition,72476,4980736,0.4090626939788951,False
case_081,1,baseline_a_problem2_plan,problem2_plan,151795,0,0.0,True
case_081,2,baseline_a_problem2_plan,problem2_plan,76860,0,0.0,True
case_081,2,adaptive_partition_l2,adaptive_partition,76860,0,0.0,False
case_081,3,baseline_a_problem2_plan,problem2_plan,51943,0,0.0,True
case_081,3,adaptive_partition_l2,adaptive_partition,51943,0,0.0,False
case_081,4,baseline_a_problem2_plan,problem2_plan,39588,0,0.0,True
case_081,4,adaptive_partition_l2,adaptive_partition,39588,0,0.0,False
case_081,5,baseline_a_problem2_plan,problem2_plan,30943,0,0.0,True
case_081,5,adaptive_partition_l2,adaptive_partition,30943,0,0.0,False
case_082,1,baseline_a_problem2_plan,problem2_plan,721041,0,0.0,True
case_082,2,baseline_a_problem2_plan,problem2_plan,352197,847878,0.1875580907947732,True
case_082,2,direct_affinity,direct_affinity,352221,843782,0.1845143800008049,False
case_082,2,l2_scatter_0,l2_scatter,352221,847878,0.1875580907947732,False
case_082,3,baseline_a_problem2_plan,problem2_plan,228992,2185708,0.3114256054081787,True
case_082,3,direct_affinity,direct_affinity,230230,1919084,0.3141541746102982,False
case_082,3,private_cache_affinity,private_cache_affinity,232592,1959788,0.3074017714851481,False
case_082,3,l2_scatter_0,l2_scatter,239937,2185836,0.30590741888504863,False
case_082,3,l2_scatter_1,l2_scatter,239888,2144620,0.3039122491144238,False
case_082,3,fifo_reuse_reorder,reuse_window_reorder,240105,2185708,0.3036871866207271,False
case_082,3,adaptive_partition_l2,adaptive_partition,231913,1910380,0.3113483617293972,False
case_082,4,baseline_a_problem2_plan,problem2_plan,179694,3129874,0.374193971253439,True
case_082,4,direct_affinity,direct_affinity,180206,2953680,0.37268545007300385,False
case_082,4,private_cache_affinity,private_cache_affinity,180708,2952018,0.3647038637562899,False
case_082,4,l2_scatter_0,l2_scatter,190248,3113490,0.3627508144682984,False
case_082,4,l2_scatter_1,l2_scatter,191712,3088530,0.33788092708803535,False
case_082,4,fifo_reuse_reorder,reuse_window_reorder,190248,3129874,0.36708200170581073,False
case_082,4,adaptive_partition_l2,adaptive_partition,178367,2922962,0.37416797333361024,True
case_082,5,baseline_a_problem2_plan,problem2_plan,152405,3234934,0.40687573650672604,True
case_082,5,private_cache_affinity,private_cache_affinity,161808,3263990,0.38831648630435645,False
case_082,5,l2_scatter_0,l2_scatter,154172,3186038,0.3969655121824424,False
case_082,5,l2_scatter_1,l2_scatter,155059,3152886,0.41531169595478623,False
case_082,5,fifo_reuse_reorder,reuse_window_reorder,152533,3234934,0.419880621184091,False
case_082,5,adaptive_partition_l2,adaptive_partition,159286,3812408,0.39954734770047373,False
case_083,1,baseline_a_problem2_plan,problem2_plan,946145,13934688,0.7958684091545202,True
case_083,2,baseline_a_problem2_plan,problem2_plan,459544,6591072,0.7468979789529303,True
case_083,2,l2_scatter_0,l2_scatter,457895,6812256,0.7543735204382493,True
case_083,2,adaptive_partition_l2,adaptive_partition,466557,11333216,0.8545887133424226,False
case_083,3,baseline_a_problem2_plan,problem2_plan,302567,2678976,0.4001296956783547,True
case_083,3,l2_scatter_0,l2_scatter,295365,2673856,0.4004264589996755,True
case_083,4,baseline_a_problem2_plan,problem2_plan,239920,3986208,0.42765975312788646,True
case_083,4,private_cache_affinity,private_cache_affinity,239875,3949344,0.4126970744456623,True
case_083,4,l2_scatter_0,l2_scatter,223029,3983136,0.6052078958420831,True
case_083,4,adaptive_partition_l2,adaptive_partition,239875,3949344,0.4132029339853301,False
case_083,5,baseline_a_problem2_plan,problem2_plan,193143,5268864,0.28991419089848836,True
case_083,5,direct_affinity,direct_affinity,193159,5268864,0.2562441192876098,False
case_083,5,private_cache_affinity,private_cache_affinity,193159,5289344,0.17803573537599757,False
case_083,5,l2_scatter_0,l2_scatter,194611,5265792,0.3253399759917493,False
case_083,5,l2_scatter_1,l2_scatter,194636,5272960,0.2926933669762491,False
case_083,5,adaptive_partition_l2,adaptive_partition,193159,5289344,0.17803573537599757,False
case_084,1,baseline_a_problem2_plan,problem2_plan,2507412,0,0.0,True
case_084,2,baseline_a_problem2_plan,problem2_plan,1255052,0,0.0,True
case_084,2,adaptive_partition_l2,adaptive_partition,1255052,0,0.0,False
case_084,3,baseline_a_problem2_plan,problem2_plan,836220,0,0.0,True
case_084,3,adaptive_partition_l2,adaptive_partition,836220,0,0.0,False
case_084,4,baseline_a_problem2_plan,problem2_plan,629028,0,0.0,True
case_084,4,adaptive_partition_l2,adaptive_partition,629028,0,0.0,False
case_084,5,baseline_a_problem2_plan,problem2_plan,503472,0,0.0,True
case_084,5,adaptive_partition_l2,adaptive_partition,503472,0,0.0,False
case_085,1,baseline_a_problem2_plan,problem2_plan,3187899,0,0.0,True
case_085,2,baseline_a_problem2_plan,problem2_plan,1577629,2521478,0.18145105828792915,True
case_085,3,baseline_a_problem2_plan,problem2_plan,1065858,6678380,0.3393528633109975,True
case_085,4,baseline_a_problem2_plan,problem2_plan,825808,8756146,0.4001449980344192,True
case_085,5,baseline_a_problem2_plan,problem2_plan,634163,11658808,0.44042663557611755,True
case_086,1,baseline_a_problem2_plan,problem2_plan,118403,0,0.0,True
case_086,2,baseline_a_problem2_plan,problem2_plan,61621,584422,0.2023942200530341,True
case_086,2,direct_affinity,direct_affinity,62075,574822,0.24668928501904946,False
case_086,2,private_cache_affinity,private_cache_affinity,62175,593830,0.23082433537720054,False
case_086,2,l2_scatter_0,l2_scatter,63091,584422,0.2276924681713122,False
case_086,2,l2_scatter_1,l2_scatter,62681,582214,0.20270136525339388,False
case_086,2,adaptive_partition_l2,adaptive_partition,62175,593830,0.21817687776868985,False
case_086,3,baseline_a_problem2_plan,problem2_plan,44798,1034986,0.37531647572631177,True
case_086,3,private_cache_affinity,private_cache_affinity,45278,1002700,0.395356974090347,False
case_086,3,l2_scatter_0,l2_scatter,45326,1034986,0.3829118931577948,False
case_086,3,l2_scatter_1,l2_scatter,45326,1014154,0.38459509153409543,False
case_086,3,adaptive_partition_l2,adaptive_partition,45292,1008874,0.3930463682486674,False
case_086,4,baseline_a_problem2_plan,problem2_plan,36570,1373042,0.3189443945202646,True
case_086,4,direct_affinity,direct_affinity,36779,1235728,0.40788875839070016,False
case_086,4,private_cache_affinity,private_cache_affinity,36702,1323890,0.39498176205584173,False
case_086,4,l2_scatter_0,l2_scatter,39365,1377650,0.36225777100931167,False
case_086,4,l2_scatter_1,l2_scatter,39324,1349714,0.36576089439437154,False
case_086,4,fifo_reuse_reorder,reuse_window_reorder,39365,1373042,0.3924126739893586,False
case_086,4,adaptive_partition_l2,adaptive_partition,36702,1323890,0.39593158627240166,False
case_086,5,baseline_a_problem2_plan,problem2_plan,33078,1625846,0.3643119608127763,True
case_086,5,direct_affinity,direct_affinity,34852,1632980,0.3488864388092613,False
case_086,5,private_cache_affinity,private_cache_affinity,33912,1622772,0.394842462516402,False
case_086,5,l2_scatter_0,l2_scatter,37678,1553462,0.4374678707162193,False
case_086,5,l2_scatter_1,l2_scatter,37458,1555766,0.45397973392237373,False
case_086,5,fifo_reuse_reorder,reuse_window_reorder,36929,1625846,0.46937430800451985,False
case_086,5,adaptive_partition_l2,adaptive_partition,34405,1626740,0.34884118825433263,False
case_087,1,baseline_a_problem2_plan,problem2_plan,3969779,7902720,0.18336776784760794,True
case_087,2,baseline_a_problem2_plan,problem2_plan,2037975,25416412,0.11815321693869871,True
case_087,3,baseline_a_problem2_plan,problem2_plan,1355221,14417640,0.5100401341710125,True
case_087,4,baseline_a_problem2_plan,problem2_plan,1024007,18544964,0.517395705098942,True
case_087,5,baseline_a_problem2_plan,problem2_plan,811994,20694304,0.49147414471710016,True
case_088,1,baseline_a_problem2_plan,problem2_plan,243623,0,0.0,True
case_088,2,baseline_a_problem2_plan,problem2_plan,122025,1087690,0.16035407658034856,True
case_088,2,direct_affinity,direct_affinity,123115,1092938,0.17152112624150068,False
case_088,2,private_cache_affinity,private_cache_affinity,124634,1092934,0.17152125266450657,False
case_088,2,l2_scatter_0,l2_scatter,134179,1035722,0.15576799395005478,False
case_088,2,l2_scatter_1,l2_scatter,147127,952522,0.1403755805935645,False
case_088,2,fifo_reuse_reorder,reuse_window_reorder,128145,1087690,0.1671534801569706,False
case_088,2,adaptive_partition_l2,adaptive_partition,124634,1092934,0.17152125266450657,False
case_088,3,baseline_a_problem2_plan,problem2_plan,86565,1607178,0.1238079264209442,True
case_088,3,direct_affinity,direct_affinity,93262,1548298,0.3321055936166799,False
case_088,3,private_cache_affinity,private_cache_affinity,92134,1548298,0.3324290043875219,False
case_088,3,l2_scatter_0,l2_scatter,106678,1640010,0.17853619393004436,False
case_088,3,l2_scatter_1,l2_scatter,106731,1627466,0.19260695538793882,False
case_088,3,fifo_reuse_reorder,reuse_window_reorder,106687,1607178,0.13540541453932356,False
case_088,3,adaptive_partition_l2,adaptive_partition,89079,1869870,0.3012269360277346,False
case_088,4,baseline_a_problem2_plan,problem2_plan,69795,1900434,0.07350644568716537,True
case_088,4,private_cache_affinity,private_cache_affinity,69570,1900434,0.07350644568716537,True
case_088,4,l2_scatter_0,l2_scatter,77669,1949650,0.1017712969962858,False
case_088,4,l2_scatter_1,l2_scatter,85715,2011602,0.13720269474409985,False
case_088,5,baseline_a_problem2_plan,problem2_plan,66662,1750102,0.040542057992144456,True
case_088,5,direct_affinity,direct_affinity,71599,1982420,0.10604568537720366,False
case_088,5,private_cache_affinity,private_cache_affinity,71302,1982416,0.1060457456022035,False
case_088,5,l2_scatter_0,l2_scatter,72302,1799704,0.13213928549912646,False
case_088,5,l2_scatter_1,l2_scatter,76901,1892760,0.1750857313963464,False
case_088,5,fifo_reuse_reorder,reuse_window_reorder,71243,1750102,0.11489475866146201,False
case_089,1,baseline_a_problem2_plan,problem2_plan,693092,0,0.0,True
case_089,2,baseline_a_problem2_plan,problem2_plan,346432,238720,0.0,True
case_089,3,baseline_a_problem2_plan,problem2_plan,232474,960768,0.4052407851192514,True
case_089,3,private_cache_affinity,private_cache_affinity,232474,960768,0.4052407851192514,False
case_089,3,l2_scatter_0,l2_scatter,232474,957696,0.40579648040223976,True
case_089,4,baseline_a_problem2_plan,problem2_plan,173512,716160,0.0,True
case_089,5,baseline_a_problem2_plan,problem2_plan,138740,954880,0.0,True
case_090,1,baseline_a_problem2_plan,problem2_plan,1178363,21233592,0.0,True
case_090,2,baseline_a_problem2_plan,problem2_plan,481682,10507392,0.7245979980378932,True
case_090,2,private_cache_affinity,private_cache_affinity,508858,12750720,0.6285750019491151,False
case_090,2,l2_scatter_0,l2_scatter,481682,10506624,0.7246202133856577,True
case_090,2,adaptive_partition_l2,adaptive_partition,488446,11001984,0.7543184163963432,False
case_090,3,baseline_a_problem2_plan,problem2_plan,358069,12490752,0.6467343774844967,True
case_090,3,direct_affinity,direct_affinity,358181,12471552,0.6363235567105996,False
case_090,3,private_cache_affinity,private_cache_affinity,355090,12466944,0.6444016391268599,True
case_090,3,l2_scatter_0,l2_scatter,358069,12490368,0.6467429472484663,False
case_090,3,adaptive_partition_l2,adaptive_partition,358700,12466944,0.6342764501498555,False
case_090,4,baseline_a_problem2_plan,problem2_plan,290257,12990336,0.6018814347180249,True
case_090,4,direct_affinity,direct_affinity,300550,12975744,0.5870407025905142,False
case_090,4,private_cache_affinity,private_cache_affinity,296985,13506432,0.6414222175483744,False
case_090,4,l2_scatter_0,l2_scatter,282711,13488000,0.6146711243864955,True
case_090,4,adaptive_partition_l2,adaptive_partition,299187,13506432,0.6334794254466274,False
case_090,5,baseline_a_problem2_plan,problem2_plan,278768,12256896,0.4147169619222154,True
case_090,5,direct_affinity,direct_affinity,274558,12077184,0.4012267954698702,True
case_090,5,l2_scatter_0,l2_scatter,264896,12422784,0.5145664774785654,True
case_090,5,l2_scatter_1,l2_scatter,239822,12091008,0.5940320187909507,True
case_090,5,fifo_reuse_reorder,reuse_window_reorder,282794,12256896,0.4169161066992466,False
case_090,5,adaptive_partition_l2,adaptive_partition,276807,12279936,0.3952000678195999,False
case_091,1,baseline_a_problem2_plan,problem2_plan,9168820,53947008,0.10538579237748164,True
case_091,2,baseline_a_problem2_plan,problem2_plan,4543426,45687788,0.17310280149384633,True
case_091,3,baseline_a_problem2_plan,problem2_plan,3023633,55675944,0.294520002172639,True
case_091,4,baseline_a_problem2_plan,problem2_plan,2279902,55834308,0.3743927938272356,True
case_091,5,baseline_a_problem2_plan,problem2_plan,1876124,73487320,0.27540951329872193,True
case_092,1,baseline_a_problem2_plan,problem2_plan,4333631,66000096,0.7935495964003455,True
case_092,2,baseline_a_problem2_plan,problem2_plan,2219154,66503712,0.7769126434113983,True
case_092,3,baseline_a_problem2_plan,problem2_plan,1362606,6368448,0.07865614481802391,True
case_092,4,baseline_a_problem2_plan,problem2_plan,1222972,49115680,0.6730393630789745,True
case_092,5,baseline_a_problem2_plan,problem2_plan,917058,30787968,0.7799783630256995,True
case_093,1,baseline_a_problem2_plan,problem2_plan,74205,0,0.0,True
case_093,2,baseline_a_problem2_plan,problem2_plan,37827,8192,0.0,True
case_093,2,adaptive_partition_l2,adaptive_partition,37827,8192,0.0,False
case_093,3,baseline_a_problem2_plan,problem2_plan,25103,16384,0.0,True
case_093,3,adaptive_partition_l2,adaptive_partition,25103,16384,0.0,False
case_093,4,baseline_a_problem2_plan,problem2_plan,19779,24576,0.0,True
case_093,4,adaptive_partition_l2,adaptive_partition,19779,24576,0.0,False
case_093,5,baseline_a_problem2_plan,problem2_plan,15876,32768,0.0,True
case_093,5,adaptive_partition_l2,adaptive_partition,15876,32768,0.0,False
case_094,1,baseline_a_problem2_plan,problem2_plan,94892,0,0.0,True
case_094,2,baseline_a_problem2_plan,problem2_plan,44003,318244,0.07507754301317568,True
case_094,2,direct_affinity,direct_affinity,46918,253728,0.10656382037928663,False
case_094,2,private_cache_affinity,private_cache_affinity,47657,244516,0.14397443444621982,False
case_094,2,l2_scatter_0,l2_scatter,45991,318244,0.12258423689721906,False
case_094,2,l2_scatter_1,l2_scatter,47047,318244,0.12258423689721906,False
case_094,2,adaptive_partition_l2,adaptive_partition,45331,253732,0.12071300262539726,False
case_094,3,baseline_a_problem2_plan,problem2_plan,30061,433732,0.22112966445385956,True
case_094,3,direct_affinity,direct_affinity,33173,350784,0.2328904378131126,False
case_094,3,private_cache_affinity,private_cache_affinity,32475,350784,0.2328904378131126,False
case_094,3,l2_scatter_0,l2_scatter,31214,433732,0.21532954210752883,False
case_094,3,l2_scatter_1,l2_scatter,34572,378436,0.15662973334956776,False
case_094,3,fifo_reuse_reorder,reuse_window_reorder,31214,433732,0.21532954210752883,False
case_094,3,adaptive_partition_l2,adaptive_partition,30927,589380,0.1001515133991048,False
case_094,4,baseline_a_problem2_plan,problem2_plan,24044,489316,0.20050125313283207,True
case_094,4,direct_affinity,direct_affinity,24164,617316,0.23589291456633638,False
case_094,4,l2_scatter_0,l2_scatter,24044,489316,0.12501842842400118,False
case_094,4,l2_scatter_1,l2_scatter,24318,434016,0.14519615692554044,False
case_094,4,fifo_reuse_reorder,reuse_window_reorder,24044,489316,0.12501842842400118,False
case_094,4,adaptive_partition_l2,adaptive_partition,26760,643428,0.08696364679212301,False
case_094,5,baseline_a_problem2_plan,problem2_plan,21220,489312,0.17930511512477595,True
case_094,5,direct_affinity,direct_affinity,20712,489312,0.16937818833586102,True
case_094,5,private_cache_affinity,private_cache_affinity,20712,489312,0.16937818833586102,False
